Date,"XAU/USD(Open, Ask)","XAU/USD(High, Ask)","XAU/USD(Low, Ask)","XAU/USD(Close, Ask)","XAU/USD(Open, Bid)*","XAU/USD(High, Bid)*","XAU/USD(Low, Bid)*","XAU/USD(Close, Bid)*",Tick Volume(XAU/USD)
2000/10/25 05:00:00,270.25,270.52,266.15,266.75,270.25,270.52,266.15,266.75,0
2000/10/24 05:00:00,270.25,271.65,269.80,270.65,270.25,271.65,269.80,270.65,0
2000/10/23 05:00:00,271.15,272.85,270.10,270.25,271.15,272.85,270.10,270.25,0
2000/10/20 05:00:00,270.85,271.75,270.20,271.55,270.85,271.75,270.20,271.55,0
2000/10/19 05:00:00,270.65,271.85,270.15,270.80,270.65,271.85,270.15,270.80,0
2000/10/18 05:00:00,271.20,273.95,269.90,270.65,271.20,273.95,269.90,270.65,0
2000/10/17 05:00:00,272.05,272.25,269.45,271.25,272.05,272.25,269.45,271.25,0
2000/10/16 05:00:00,272.65,273.05,270.85,272.00,272.65,273.05,270.85,272.00,0
2000/10/13 05:00:00,276.65,277.65,271.65,272.65,276.65,277.65,271.65,272.65,0
2000/10/12 05:00:00,271.10,277.05,270.35,276.55,271.10,277.05,270.35,276.55,0
2000/10/11 05:00:00,272.75,275.10,270.55,271.15,272.75,275.10,270.55,271.15,0
2000/10/10 05:00:00,270.65,273.35,268.75,272.75,270.65,273.35,268.75,272.75,0
2000/10/09 05:00:00,269.90,271.20,269.60,270.60,269.90,271.20,269.60,270.60,0
2000/10/06 05:00:00,269.55,271.50,269.28,269.65,269.55,271.50,269.28,269.65,0
2000/10/05 05:00:00,270.85,272.15,269.25,269.65,270.85,272.15,269.25,269.65,0
2000/10/04 05:00:00,272.15,272.50,270.05,270.75,272.15,272.50,270.05,270.75,0
2000/10/03 05:00:00,273.45,273.70,271.75,272.25,273.45,273.70,271.75,272.25,0
2000/10/02 05:00:00,274.40,274.75,272.83,273.45,274.40,274.75,272.83,273.45,0
2000/09/29 05:00:00,276.05,276.17,272.70,274.25,276.05,276.17,272.70,274.25,0
2000/09/28 05:00:00,278.55,278.80,275.25,275.25,278.55,278.80,275.25,275.25,0
2000/09/27 05:00:00,274.35,279.52,274.00,278.58,274.35,279.52,274.00,278.58,0
2000/09/26 05:00:00,274.35,275.65,273.85,274.35,274.35,275.65,273.85,274.35,0
2000/09/25 05:00:00,272.15,274.45,272.05,274.30,272.15,274.45,272.05,274.30,0
2000/09/22 05:00:00,270.90,276.02,270.45,272.15,270.90,276.02,270.45,272.15,0
2000/09/21 05:00:00,269.35,271.25,268.70,270.65,269.35,271.25,268.70,270.65,0
2000/09/20 05:00:00,271.80,273.15,269.20,269.35,271.80,273.15,269.20,269.35,0
2000/09/19 05:00:00,271.75,273.05,270.85,272.15,271.75,273.05,270.85,272.15,0
2000/09/18 05:00:00,272.05,274.52,271.45,271.80,272.05,274.52,271.45,271.80,0
2000/09/15 05:00:00,272.55,273.75,270.95,272.45,272.55,273.75,270.95,272.45,0
2000/09/14 05:00:00,272.85,274.35,271.95,272.55,272.85,274.35,271.95,272.55,0
2000/09/13 05:00:00,273.10,274.15,272.07,272.75,273.10,274.15,272.07,272.75,0
2000/09/12 05:00:00,273.25,275.70,272.50,273.00,273.25,275.70,272.50,273.00,0
2000/09/11 05:00:00,272.95,274.25,272.10,273.42,272.95,274.25,272.10,273.42,0
2000/09/08 05:00:00,273.55,274.80,271.50,273.05,273.55,274.80,271.50,273.05,0
2000/09/07 05:00:00,274.05,274.60,272.50,273.80,274.05,274.60,272.50,273.80,0
2000/09/06 05:00:00,275.60,276.50,273.45,274.45,275.60,276.50,273.45,274.45,0
2000/09/05 05:00:00,277.05,277.35,274.85,275.55,277.05,277.35,274.85,275.55,0
2000/09/04 05:00:00,277.20,278.15,276.70,277.00,277.20,278.15,276.70,277.00,0
2000/09/01 05:00:00,277.75,278.83,276.45,276.75,277.75,278.83,276.45,276.75,0
2000/08/31 05:00:00,274.15,278.75,273.25,277.85,274.15,278.75,273.25,277.85,0
2000/08/30 05:00:00,273.20,274.25,272.53,274.20,273.20,274.25,272.53,274.20,0
2000/08/29 05:00:00,274.05,275.17,272.60,273.45,274.05,275.17,272.60,273.45,0
2000/08/28 05:00:00,274.00,274.60,273.30,274.15,274.00,274.60,273.30,274.15,0
2000/08/25 05:00:00,272.95,274.85,272.50,274.25,272.95,274.85,272.50,274.25,0
2000/08/24 05:00:00,271.25,273.25,270.50,272.95,271.25,273.25,270.50,272.95,0
2000/08/23 05:00:00,273.75,274.10,270.85,271.25,273.75,274.10,270.85,271.25,0
2000/08/22 05:00:00,275.15,275.80,273.15,273.75,275.15,275.80,273.15,273.75,0
2000/08/21 05:00:00,276.70,277.30,274.50,275.25,276.70,277.30,274.50,275.25,0
2000/08/18 05:00:00,277.65,277.75,275.50,276.65,277.65,277.75,275.50,276.65,0
2000/08/17 05:00:00,277.50,278.90,276.75,277.65,277.50,278.90,276.75,277.65,0
2000/08/16 05:00:00,274.65,277.60,274.65,277.20,274.65,277.60,274.65,277.20,0
2000/08/15 05:00:00,274.75,275.25,274.15,274.65,274.75,275.25,274.15,274.65,0
2000/08/14 05:00:00,274.75,276.65,274.15,274.80,274.75,276.65,274.15,274.80,0
2000/08/11 05:00:00,272.75,275.55,272.60,275.15,272.75,275.55,272.60,275.15,0
2000/08/10 05:00:00,272.30,273.50,271.30,272.75,272.30,273.50,271.30,272.75,0
2000/08/09 05:00:00,273.20,273.65,271.30,272.25,273.20,273.65,271.30,272.25,0
2000/08/08 05:00:00,273.60,274.85,272.00,273.25,273.60,274.85,272.00,273.25,0
2000/08/07 05:00:00,272.85,274.20,272.25,273.75,272.85,274.20,272.25,273.75,0
2000/08/04 05:00:00,274.10,275.40,272.45,273.50,274.10,275.40,272.45,273.50,0
2000/08/03 05:00:00,277.35,278.27,272.85,273.95,277.35,278.27,272.85,273.95,0
2000/08/02 05:00:00,277.50,279.10,276.45,277.55,277.50,279.10,276.45,277.55,0
2000/08/01 05:00:00,277.50,278.60,276.50,277.35,277.50,278.60,276.50,277.35,0
2000/07/31 05:00:00,278.40,278.55,276.50,277.25,278.40,278.55,276.50,277.25,0
2000/07/28 05:00:00,278.45,279.53,277.80,278.38,278.45,279.53,277.80,278.38,0
2000/07/27 05:00:00,279.75,281.23,277.95,278.50,279.75,281.23,277.95,278.50,0
2000/07/26 05:00:00,279.05,280.55,278.70,279.75,279.05,280.55,278.70,279.75,0
2000/07/25 05:00:00,279.25,281.65,278.10,279.05,279.25,281.65,278.10,279.05,0
2000/07/24 05:00:00,280.25,280.85,279.05,279.25,280.25,280.85,279.05,279.25,0
2000/07/21 05:00:00,280.25,281.50,279.00,280.35,280.25,281.50,279.00,280.35,0
2000/07/20 05:00:00,279.15,281.20,277.80,280.25,279.15,281.20,277.80,280.25,0
2000/07/19 05:00:00,283.13,283.13,277.83,279.15,283.13,283.13,277.83,279.15,0
2000/07/18 05:00:00,283.55,284.10,282.10,282.65,283.55,284.10,282.10,282.65,0
2000/07/17 05:00:00,280.45,284.15,280.45,283.60,280.45,284.15,280.45,283.60,0
2000/07/14 05:00:00,280.50,281.45,279.90,281.30,280.50,281.45,279.90,281.30,0
2000/07/13 05:00:00,280.65,281.85,279.90,280.25,280.65,281.85,279.90,280.25,0
2000/07/12 05:00:00,282.60,283.50,279.50,280.60,282.60,283.50,279.50,280.60,0
2000/07/11 05:00:00,284.05,284.30,282.00,282.55,284.05,284.30,282.00,282.55,0
2000/07/10 05:00:00,283.75,285.40,283.50,283.95,283.75,285.40,283.50,283.95,0
2000/07/07 05:00:00,283.20,284.75,281.95,283.65,283.20,284.75,281.95,283.65,0
2000/07/06 05:00:00,284.15,285.85,282.35,283.65,284.15,285.85,282.35,283.65,0
2000/07/05 05:00:00,286.75,287.95,284.00,284.25,286.75,287.95,284.00,284.25,0
2000/07/04 05:00:00,287.85,288.30,286.30,288.05,287.85,288.30,286.30,288.05,0
2000/07/03 05:00:00,288.95,289.83,287.85,288.35,288.95,289.83,287.85,288.35,0
2000/06/30 05:00:00,289.40,290.30,287.80,289.52,289.40,290.30,287.80,289.52,0
2000/06/29 05:00:00,292.75,292.75,288.20,289.25,292.75,292.75,288.20,289.25,0
2000/06/28 05:00:00,286.15,293.10,285.45,292.65,286.15,293.10,285.45,292.65,0
2000/06/27 05:00:00,283.95,286.15,283.10,286.05,283.95,286.15,283.10,286.05,0
2000/06/26 05:00:00,283.15,284.70,282.05,284.00,283.15,284.70,282.05,284.00,0
2000/06/23 05:00:00,285.60,286.70,282.50,283.15,285.60,286.70,282.50,283.15,0
2000/06/22 05:00:00,286.15,289.45,284.98,285.65,286.15,289.45,284.98,285.65,0
2000/06/21 05:00:00,286.25,287.58,285.85,286.15,286.25,287.58,285.85,286.15,0
2000/06/20 05:00:00,286.15,287.60,285.40,286.15,286.15,287.60,285.40,286.15,0
2000/06/19 05:00:00,289.15,289.15,285.45,286.25,289.15,289.15,285.45,286.25,0
2000/06/16 05:00:00,289.55,292.00,288.45,289.25,289.55,292.00,288.45,289.25,0
2000/06/15 05:00:00,291.75,293.25,286.55,289.85,291.75,293.25,286.55,289.85,0
2000/06/14 05:00:00,285.80,292.00,285.35,291.75,285.80,292.00,285.35,291.75,0
2000/06/13 05:00:00,286.50,294.05,284.65,285.75,286.50,294.05,284.65,285.75,0
2000/06/12 05:00:00,283.90,286.90,283.25,286.80,283.90,286.90,283.25,286.80,0
2000/06/09 05:00:00,284.45,286.80,283.50,283.85,284.45,286.80,283.50,283.85,0
2000/06/08 05:00:00,287.40,288.20,283.75,284.45,287.40,288.20,283.75,284.45,0
2000/06/07 05:00:00,289.50,289.50,284.30,286.70,289.50,289.50,284.30,286.70,0
2000/06/06 05:00:00,285.45,291.15,283.80,289.00,285.45,291.15,283.80,289.00,0
2000/06/05 05:00:00,281.05,286.25,279.05,285.45,281.05,286.25,279.05,285.45,0
2000/06/02 05:00:00,272.90,282.95,272.55,281.15,272.90,282.95,272.55,281.15,0
2000/06/01 05:00:00,272.20,273.95,271.90,272.80,272.20,273.95,271.90,272.80,0
2000/05/31 05:00:00,273.10,273.30,271.80,272.10,273.10,273.30,271.80,272.10,0
2000/05/30 05:00:00,272.10,274.80,272.10,273.20,272.10,274.80,272.10,273.20,0
2000/05/29 05:00:00,272.70,273.80,272.15,272.15,272.70,273.80,272.15,272.15,0
2000/05/26 05:00:00,270.30,273.20,270.05,272.25,270.30,273.20,270.05,272.25,0
2000/05/25 05:00:00,273.50,274.70,269.45,270.30,273.50,274.70,269.45,270.30,0
2000/05/24 05:00:00,273.90,274.45,272.65,273.55,273.90,274.45,272.65,273.55,0
2000/05/23 05:00:00,275.80,277.00,273.65,274.25,275.80,277.00,273.65,274.25,0
2000/05/22 05:00:00,274.10,276.90,273.60,275.65,274.10,276.90,273.60,275.65,0
2000/05/19 05:00:00,273.40,274.70,272.45,274.25,273.40,274.70,272.45,274.25,0
2000/05/18 05:00:00,273.63,274.25,272.25,273.35,273.63,274.25,272.25,273.35,0
2000/05/17 05:00:00,275.50,275.60,272.00,273.35,275.50,275.60,272.00,273.35,0
2000/05/16 05:00:00,275.50,277.40,274.98,275.65,275.50,277.40,274.98,275.65,0
2000/05/15 05:00:00,276.50,277.00,273.90,275.45,276.50,277.00,273.90,275.45,0
2000/05/12 05:00:00,276.00,277.30,275.70,276.15,276.00,277.30,275.70,276.15,0
2000/05/11 05:00:00,277.65,278.25,275.45,275.95,277.65,278.25,275.45,275.95,0
2000/05/10 05:00:00,277.25,279.05,276.40,277.75,277.25,279.05,276.40,277.75,0
2000/05/09 05:00:00,276.55,277.75,275.50,277.25,276.55,277.75,275.50,277.25,0
2000/05/08 05:00:00,278.95,278.95,276.20,276.73,278.95,278.95,276.20,276.73,0
2000/05/05 05:00:00,280.45,282.60,277.40,278.95,280.45,282.60,277.40,278.95,0
2000/05/04 05:00:00,278.25,282.60,276.50,279.95,278.25,282.60,276.50,279.95,0
2000/05/03 05:00:00,275.75,278.38,275.40,278.25,275.75,278.38,275.40,278.25,0
2000/05/02 05:00:00,273.80,276.40,273.25,274.95,273.80,276.40,273.25,274.95,0
2000/05/01 05:00:00,275.25,275.25,272.20,273.35,275.25,275.25,272.20,273.35,0
2000/04/28 05:00:00,277.10,277.25,272.75,273.55,277.10,277.25,272.75,273.55,0
2000/04/27 05:00:00,275.90,277.60,275.30,277.05,275.90,277.60,275.30,277.05,0
2000/04/26 05:00:00,278.20,278.55,274.95,275.88,278.20,278.55,274.95,275.88,0
2000/04/25 05:00:00,279.80,280.65,277.80,278.40,279.80,280.65,277.80,278.40,0
2000/04/24 05:00:00,280.00,281.20,279.30,279.80,280.00,281.20,279.30,279.80,0
2000/04/21 05:00:00,279.80,280.00,279.42,280.00,279.80,280.00,279.42,280.00,0
2000/04/20 05:00:00,280.70,281.30,279.15,280.00,280.70,281.30,279.15,280.00,0
2000/04/19 05:00:00,281.15,282.00,280.10,280.70,281.15,282.00,280.10,280.70,0
2000/04/18 05:00:00,281.50,282.65,280.05,281.30,281.50,282.65,280.05,281.30,0
2000/04/17 05:00:00,284.75,285.05,280.75,281.38,284.75,285.05,280.75,281.38,0
2000/04/14 05:00:00,281.55,286.50,280.35,282.60,281.55,286.50,280.35,282.60,0
2000/04/13 05:00:00,282.20,282.75,279.90,281.60,282.20,282.75,279.90,281.60,0
2000/04/12 05:00:00,281.50,283.60,279.30,282.05,281.50,283.60,279.30,282.05,0
2000/04/11 05:00:00,281.90,284.20,280.95,281.80,281.90,284.20,280.95,281.80,0
2000/04/10 05:00:00,280.60,282.70,279.80,282.00,280.60,282.70,279.80,282.00,0
2000/04/07 05:00:00,280.13,281.27,279.48,280.00,280.13,281.27,279.48,280.00,0
2000/04/06 05:00:00,281.48,282.65,279.02,280.50,281.48,282.65,279.02,280.50,0
2000/04/05 05:00:00,284.75,285.20,280.90,281.50,284.75,285.20,280.90,281.50,0
2000/04/04 05:00:00,278.38,288.15,275.95,284.45,278.38,288.15,275.95,284.45,0
2000/04/03 05:00:00,278.75,279.85,277.17,278.20,278.75,279.85,277.17,278.20,0
2000/03/31 06:00:00,276.65,280.30,275.10,279.08,276.65,280.30,275.10,279.08,0
2000/03/30 06:00:00,275.27,278.25,275.20,276.75,275.27,278.25,275.20,276.75,0
2000/03/29 06:00:00,279.35,280.48,274.88,276.40,279.35,280.48,274.88,276.40,0
2000/03/28 06:00:00,280.20,281.77,278.38,279.40,280.20,281.77,278.38,279.40,0
2000/03/27 06:00:00,285.13,285.17,280.30,280.30,285.13,285.17,280.30,280.30,0
2000/03/24 06:00:00,285.63,286.45,284.37,285.00,285.63,286.45,284.37,285.00,0
2000/03/23 06:00:00,287.25,288.98,283.10,286.27,287.25,288.98,283.10,286.27,0
2000/03/22 06:00:00,289.35,290.80,287.60,287.88,289.35,290.80,287.60,287.88,0
2000/03/21 06:00:00,286.25,291.40,283.98,289.63,286.25,291.40,283.98,289.63,0
2000/03/20 06:00:00,283.80,287.38,283.55,286.88,283.80,287.38,283.55,286.88,0
2000/03/17 06:00:00,286.00,286.67,282.90,284.60,286.00,286.67,282.90,284.60,0
2000/03/16 06:00:00,289.38,289.95,285.40,286.50,289.38,289.95,285.40,286.50,0
2000/03/15 06:00:00,289.25,290.25,288.20,288.85,289.25,290.25,288.20,288.85,0
2000/03/14 06:00:00,290.50,292.00,288.40,288.88,290.50,292.00,288.40,288.88,0
2000/03/13 06:00:00,289.00,292.10,289.00,290.70,289.00,292.10,289.00,290.70,0
2000/03/10 06:00:00,291.20,293.25,288.30,289.00,291.20,293.25,288.30,289.00,0
2000/03/09 06:00:00,288.98,291.60,288.23,291.20,288.98,291.60,288.23,291.20,0
2000/03/08 06:00:00,293.60,294.20,287.88,288.13,293.60,294.20,287.88,288.13,0
2000/03/07 06:00:00,287.38,293.80,287.00,293.25,287.38,293.80,287.00,293.25,0
2000/03/06 06:00:00,288.50,290.13,287.63,287.63,288.50,290.13,287.63,287.63,0
2000/03/03 06:00:00,288.13,294.75,287.57,288.80,288.13,294.75,287.57,288.80,0
2000/03/02 06:00:00,288.75,292.25,287.60,288.50,288.75,292.25,287.60,288.50,0
2000/03/01 06:00:00,292.20,294.20,289.50,289.75,292.20,294.20,289.50,289.75,0
2000/02/29 06:00:00,291.75,294.60,291.75,292.20,291.75,294.60,291.75,292.20,0
2000/02/28 06:00:00,292.75,294.00,290.75,291.75,292.75,294.00,290.75,291.75,0
2000/02/25 06:00:00,298.35,298.80,291.45,292.60,298.35,298.80,291.45,292.60,0
2000/02/24 06:00:00,300.40,301.25,297.92,298.50,300.40,301.25,297.92,298.50,0
2000/02/23 06:00:00,305.10,305.87,299.25,300.00,305.10,305.87,299.25,300.00,0
2000/02/22 06:00:00,305.25,307.20,301.50,304.40,305.25,307.20,301.50,304.40,0
2000/02/21 06:00:00,304.75,306.70,303.25,305.50,304.75,306.70,303.25,305.50,0
2000/02/18 06:00:00,300.85,305.30,299.25,305.00,300.85,305.30,299.25,305.00,0
2000/02/17 06:00:00,302.25,309.75,298.05,300.50,302.25,309.75,298.05,300.50,0
2000/02/16 06:00:00,301.00,303.20,296.75,302.50,301.00,303.20,296.75,302.50,0
2000/02/15 06:00:00,308.00,308.50,300.75,301.75,308.00,308.50,300.75,301.75,0
2000/02/14 06:00:00,310.05,311.20,305.75,308.15,310.05,311.20,305.75,308.15,0
2000/02/11 06:00:00,314.95,317.50,308.45,310.95,314.95,317.50,308.45,310.95,0
2000/02/10 06:00:00,308.00,317.20,306.75,315.00,308.00,317.20,306.75,315.00,0
2000/02/09 06:00:00,301.75,311.75,299.75,306.75,301.75,311.75,299.75,306.75,0
2000/02/08 06:00:00,301.50,305.75,295.95,301.75,301.50,305.75,295.95,301.75,0
2000/02/07 06:00:00,316.50,322.00,302.25,302.75,316.50,322.00,302.25,302.75,0
2000/02/04 06:00:00,287.50,315.30,287.25,310.30,287.50,315.30,287.25,310.30,0
2000/02/03 06:00:00,285.05,288.05,284.35,287.45,285.05,288.05,284.35,287.45,0
2000/02/02 06:00:00,282.75,286.55,281.75,284.75,282.75,286.55,281.75,284.75,0
2000/02/01 06:00:00,283.27,284.25,282.35,282.63,283.27,284.25,282.35,282.63,0
2000/01/31 06:00:00,284.25,284.65,281.85,283.50,284.25,284.65,281.85,283.50,0
2000/01/28 06:00:00,286.95,288.00,280.70,283.25,286.95,288.00,280.70,283.25,0
2000/01/27 06:00:00,286.05,287.25,285.30,286.85,286.05,287.25,285.30,286.85,0
2000/01/26 06:00:00,287.75,287.75,284.40,286.00,287.75,287.75,284.40,286.00,0
2000/01/25 06:00:00,287.45,290.88,285.80,287.05,287.45,290.88,285.80,287.05,0
2000/01/24 06:00:00,289.00,289.00,286.35,287.60,289.00,289.00,286.35,287.60,0
2000/01/21 06:00:00,288.45,289.80,287.00,289.10,288.45,289.80,287.00,289.10,0
2000/01/20 06:00:00,289.45,289.55,287.40,288.50,289.45,289.55,287.40,288.50,0
2000/01/19 06:00:00,288.50,290.25,286.80,289.63,288.50,290.25,286.80,289.63,0
2000/01/18 06:00:00,285.50,288.90,285.05,288.65,285.50,288.90,285.05,288.65,0
2000/01/17 06:00:00,284.05,286.50,284.05,285.50,284.05,286.50,284.05,285.50,0
2000/01/14 06:00:00,284.50,285.17,283.05,284.20,284.50,285.17,283.05,284.20,0
2000/01/13 06:00:00,282.60,284.90,281.45,284.25,282.60,284.90,281.45,284.25,0
2000/01/12 06:00:00,283.15,283.45,281.25,282.35,283.15,283.45,281.25,282.35,0
2000/01/11 06:00:00,281.30,284.10,280.60,283.25,281.30,284.10,280.60,283.25,0
2000/01/10 06:00:00,281.63,282.50,280.75,281.48,281.63,282.50,280.75,281.48,0
2000/01/07 06:00:00,281.45,283.30,280.95,281.75,281.45,283.30,280.95,281.75,0
2000/01/06 06:00:00,280.50,282.05,279.15,281.10,280.50,282.05,279.15,281.10,0
2000/01/05 06:00:00,282.15,283.50,279.75,280.00,282.15,283.50,279.75,280.00,0
2000/01/04 06:00:00,288.38,288.38,279.80,282.25,288.38,288.38,279.80,282.25,0
2000/01/03 06:00:00,288.50,289.50,288.13,289.00,288.50,289.50,288.13,289.00,0
1999/12/31 06:00:00,288.25,289.76,288.00,288.00,288.25,289.76,288.00,288.00,0
1999/12/30 06:00:00,290.60,291.50,287.95,288.05,290.60,291.50,287.95,288.05,0
1999/12/29 06:00:00,289.75,291.70,289.75,290.45,289.75,291.70,289.75,290.45,0
1999/12/28 06:00:00,287.60,290.85,287.40,289.55,287.60,290.85,287.40,289.55,0
1999/12/27 06:00:00,287.25,288.40,287.13,287.75,287.25,288.40,287.13,287.75,0
1999/12/24 06:00:00,287.00,288.13,285.75,287.63,287.00,288.13,285.75,287.63,0
1999/12/23 06:00:00,286.75,287.75,285.15,286.95,286.75,287.75,285.15,286.95,0
1999/12/22 06:00:00,287.35,290.00,285.45,287.05,287.35,290.00,285.45,287.05,0
1999/12/21 06:00:00,284.00,287.63,282.25,287.48,284.00,287.63,282.25,287.48,0
1999/12/20 06:00:00,283.25,284.88,283.25,284.15,283.25,284.88,283.25,284.15,0
1999/12/17 06:00:00,281.70,285.71,281.40,283.60,281.70,285.71,281.40,283.60,0
1999/12/16 06:00:00,283.00,283.25,279.63,281.95,283.00,283.25,279.63,281.95,0
1999/12/15 06:00:00,279.90,284.00,279.65,282.77,279.90,284.00,279.65,282.77,0
1999/12/14 06:00:00,280.60,281.35,279.05,279.95,280.60,281.35,279.05,279.95,0
1999/12/13 06:00:00,279.50,280.70,278.55,280.27,279.50,280.70,278.55,280.27,0
1999/12/10 06:00:00,277.75,281.65,277.30,278.95,277.75,281.65,277.30,278.95,0
1999/12/09 06:00:00,282.55,282.55,277.88,277.88,282.55,282.55,277.88,277.88,0
1999/12/08 06:00:00,285.50,286.00,280.85,281.95,285.50,286.00,280.85,281.95,0
1999/12/07 06:00:00,276.90,285.75,276.75,285.75,276.90,285.75,276.75,285.75,0
1999/12/06 06:00:00,279.90,281.38,274.50,276.10,279.90,281.38,274.50,276.10,0
1999/12/03 06:00:00,285.00,285.10,279.38,279.80,285.00,285.10,279.38,279.80,0
1999/12/02 06:00:00,289.40,289.63,283.70,285.00,289.40,289.63,283.70,285.00,0
1999/12/01 06:00:00,290.65,291.57,288.40,289.50,290.65,291.57,288.40,289.50,0
1999/11/30 06:00:00,290.60,292.50,290.25,290.70,290.60,292.50,290.25,290.70,0
1999/11/29 06:00:00,296.45,296.55,290.20,291.00,296.45,296.55,290.20,291.00,0
1999/11/26 06:00:00,298.75,299.10,296.65,297.12,298.75,299.10,296.65,297.12,0
1999/11/25 06:00:00,298.90,298.90,297.38,298.25,298.90,298.90,297.38,298.25,0
1999/11/24 06:00:00,298.05,299.70,296.50,298.25,298.05,299.70,296.50,298.25,0
1999/11/23 06:00:00,294.88,298.70,294.50,297.90,294.88,298.70,294.50,297.90,0
1999/11/22 06:00:00,294.40,296.35,293.70,294.50,294.40,296.35,293.70,294.50,0
1999/11/19 06:00:00,294.00,295.70,293.10,295.00,294.00,295.70,293.10,295.00,0
1999/11/18 06:00:00,294.15,295.22,293.20,294.25,294.15,295.22,293.20,294.25,0
1999/11/17 06:00:00,293.88,297.00,293.55,294.35,293.88,297.00,293.55,294.35,0
1999/11/16 06:00:00,292.50,295.00,291.50,294.13,292.50,295.00,291.50,294.13,0
1999/11/15 06:00:00,291.25,293.58,289.60,291.50,291.25,293.58,289.60,291.50,0
1999/11/12 06:00:00,295.50,295.50,291.10,291.30,295.50,295.50,291.10,291.30,0
1999/11/11 06:00:00,298.25,299.56,293.50,294.00,298.25,299.56,293.50,294.00,0
1999/11/10 06:00:00,292.50,299.33,291.50,298.25,292.50,299.33,291.50,298.25,0
1999/11/09 06:00:00,291.00,293.00,290.00,292.80,291.00,293.00,290.00,292.80,0
1999/11/08 06:00:00,290.00,290.00,287.40,289.75,290.00,290.00,287.40,289.75,0
1999/11/05 06:00:00,292.25,293.60,288.00,290.50,292.25,293.60,288.00,290.50,0
1999/11/04 06:00:00,292.25,293.63,290.80,293.00,292.25,293.63,290.80,293.00,0
1999/11/03 06:00:00,292.50,293.40,290.80,292.40,292.50,293.40,290.80,292.40,0
1999/11/02 06:00:00,289.25,293.75,289.00,291.50,289.25,293.75,289.00,291.50,0
1999/11/01 06:00:00,297.50,297.75,287.00,290.25,297.50,297.75,287.00,290.25,0
1999/10/29 05:00:00,300.00,301.60,297.50,299.20,300.00,301.60,297.50,299.20,0
1999/10/28 05:00:00,294.10,301.75,293.90,299.00,294.10,301.75,293.90,299.00,0
1999/10/27 05:00:00,290.00,295.25,286.25,293.85,290.00,295.25,286.25,293.85,0
1999/10/26 05:00:00,298.00,299.25,288.75,288.75,298.00,299.25,288.75,288.75,0
1999/10/25 05:00:00,302.05,303.00,298.00,298.00,302.05,303.00,298.00,298.00,0
1999/10/22 05:00:00,305.25,305.25,300.95,302.40,305.25,305.25,300.95,302.40,0
1999/10/21 05:00:00,305.50,307.13,301.05,304.95,305.50,307.13,301.05,304.95,0
1999/10/20 05:00:00,307.75,311.00,304.75,305.55,307.75,311.00,304.75,305.55,0
1999/10/19 05:00:00,310.75,311.75,305.35,308.50,310.75,311.75,305.35,308.50,0
1999/10/18 05:00:00,316.00,318.25,309.98,311.50,316.00,318.25,309.98,311.50,0
1999/10/15 05:00:00,313.75,317.40,313.15,315.15,313.75,317.40,313.15,315.15,0
1999/10/14 05:00:00,322.25,325.00,311.50,313.50,322.25,325.00,311.50,313.50,0
1999/10/13 05:00:00,318.50,324.45,316.00,322.00,318.50,324.45,316.00,322.00,0
1999/10/12 05:00:00,320.00,325.00,316.25,318.50,320.00,325.00,316.25,318.50,0
1999/10/11 05:00:00,319.50,320.40,315.00,318.00,319.50,320.40,315.00,318.00,0
1999/10/08 05:00:00,323.75,325.10,315.25,320.15,323.75,325.10,315.25,320.15,0
1999/10/07 05:00:00,327.50,329.50,314.75,322.80,327.50,329.50,314.75,322.80,0
1999/10/06 05:00:00,326.50,327.70,313.75,324.50,326.50,327.70,313.75,324.50,0
1999/10/05 05:00:00,320.50,340.50,319.25,325.50,320.50,340.50,319.25,325.50,0
1999/10/04 05:00:00,304.25,319.27,304.25,317.35,304.25,319.27,304.25,317.35,0
1999/10/01 05:00:00,298.50,310.80,297.25,309.00,298.50,310.80,297.25,309.00,0
1999/09/30 05:00:00,302.50,310.50,294.25,298.75,302.50,310.50,294.25,298.75,0
1999/09/29 05:00:00,311.00,320.25,296.75,301.75,311.00,320.25,296.75,301.75,0
1999/09/28 05:00:00,282.63,327.55,282.63,309.00,282.63,327.55,282.63,309.00,0
1999/09/27 05:00:00,269.00,286.50,269.00,282.77,269.00,286.50,269.00,282.77,0
1999/09/24 05:00:00,265.90,271.35,265.35,268.75,265.90,271.35,265.35,268.75,0
1999/09/23 05:00:00,264.05,266.65,262.40,266.25,264.05,266.65,262.40,266.25,0
1999/09/22 05:00:00,260.65,265.00,260.25,264.55,260.65,265.00,260.25,264.55,0
1999/09/21 05:00:00,254.95,261.05,254.55,260.80,254.95,261.05,254.55,260.80,0
1999/09/20 05:00:00,255.30,255.90,254.55,255.00,255.30,255.90,254.55,255.00,0
1999/09/17 05:00:00,256.25,256.45,254.45,255.25,256.25,256.45,254.45,255.25,0
1999/09/16 05:00:00,256.80,256.80,255.40,256.35,256.80,256.80,255.40,256.35,0
1999/09/15 05:00:00,257.25,257.85,256.05,256.55,257.25,257.85,256.05,256.55,0
1999/09/14 05:00:00,257.00,257.50,255.85,257.25,257.00,257.50,255.85,257.25,0
1999/09/13 05:00:00,256.65,257.35,256.05,256.45,256.65,257.35,256.05,256.45,0
1999/09/10 05:00:00,257.25,257.50,255.85,256.55,257.25,257.50,255.85,256.55,0
